CHART:	Receiver_5 Forward_Simulation Illuminance_Mesh	Illuminance Mesh	metric	metric	illuminance
##	XDim	YDim	minXbound	minYbound	maxXbound	maxYbound	# XUNIT: mm# YUNIT: mm# VALUEUNIT: Lux
MESH:	200	200	-2	-0.4	0.4	2
##	Mesh cell values
4430.9142	282003.98	382933.74	464379.37	111719.55	422359.08	346538.89	377366.07	237736.02	1067964.1	256289.13	609117.06	36230.486	131233.95	370045.43	789745.53	74217.326	209787.45	258940.81	434809.96	688363.2	251380.03	194756.97	154033.36	580563.47	51467.34	454206.15	735668.27	192179.85	484990.02	184900.78	280088.24	243887.33	351721.52	629243.31	140513.31	768353.98	148195.52	892368.94	399302.03	508667.94	316489.69	469473.44	388750.15	485227.53	460065.71	631497.78	785850.41	491190.13	550573.57	922492.72	1095567.4	249267	631693.22	1161622.9	837265.29	719129.26	260970.47	1003796.7	390502.69	1164179.3	982192.51	1398496.8	984642.18	1459482.5	851626.95	1621232.1	807049.33	1177385.5	867432.42	1220240.4	1145272.5	635943.86	1306653.3	1705648.5	1350738.9	821691.69	719048.72	790179.24	1054165.9	790751.92	1937438.3	1470489.6	2486632.1	1134974.3	1802909.3	1199590.7	1922135.2	1917059.2	1824812.3	1405999.8	2663735.2	1736990.8	1739834.3	2275268.3	1981425.4	1780930.4	1335325.2	1451568.3	2222523.5	2380197.6	1269835.9	1166700.3	2031565.6	1260435	1736338.3	574956.69	1485250.1	1807742	1665910.2	1010235.7	1307557.8	1776276.3	2442359.2	1659047.4	1049567.9	1530568.8	1508617.2	1177949.9	1551659.3	1516221.7	2132336	1852026.2	1741957.5	1088728.5	1936282.4	600050.08	1291908.3	1576683.9	1111647.4	1142200.4	1585760.1	2370310.5	891911.28	1475101.5	1358726.2	1623214.9	560802.53	907210.24	520677.63	822499.27	960836	1214846.4	996521.63	1638844.4	553208.32	1586337.7	948125.45	1284728.7	935589.05	1137773.7	975298.08	1726982.5	1510877.7	712414.2	794510.42	562227.18	326078.01	458642.74	271356.99	774257.3	1444958.7	545374.31	233786.41	640213.23	302986.5	665473.71	988450.05	399633.24	834387.02	714955.81	272681.5	562717.8	794238.61	630997.27	494528.12	1035211.8	677175.36	353306.38	162283.94	321541.08	1016600	1251261.6	643827.64	664215.34	253020.8	1248400.2	757785.48	570929.66	796764.41	443957.7	944672.39	254947.27	294135.16	81801.457	177049.64	627153.2	390790.99	481827.71	410947.81
165542.12	18963.511	374394.75	290708.15	200768.56	396410.52	303411.7	234947.93	219886.19	15131.511	588500.77	676104.72	387249.38	399844.89	408416.29	206807.69	333043.54	400248.89	357954.4	5759.1932	404998.21	428489.32	237866.08	196870.6	183786.6	437314.74	180400.4	330192.61	923712.62	467642	115107.89	273151.26	517678.47	681039.27	451776.17	610826.48	521444.3	202611.11	640396.64	840311.43	496668.2	201318.74	462564.74	847947.27	513661	615863.77	552242.77	801521.88	976227.27	320337.46	953876.52	269827.38	236517.43	561680.59	1049643.2	610385.08	1387111.9	1189487.1	487722.72	833852	1016193.9	1081004.3	1489716.9	1095082.1	1683952.6	1450216.5	1017257.6	845150.83	1459753.6	537754.16	630218.44	1164324.4	2123177.9	1460710.2	611264.89	1971429.1	1959508.6	1125285	814151	1748900	2204069.1	781551.78	2651486.9	965918.58	1792376.6	1462030.9	1467935.1	1272526.5	1561634	2081879.8	1616273.1	1180317	1696774.9	1526285.5	2349568.1	1271824.9	1395583.2	1501897	1337677.5	1578413.9	1685632.4	1625503	2211027.9	1843164.7	1627211.8	1620410.5	805436.63	1495453.2	1671059.2	447112.89	1608023.3	2061967.5	2222335	1285293.3	1690801.6	1769263.2	1148969	1368947.9	1173974.3	1507839.9	1149830.1	1123251.3	1463163.7	2429992.9	1529575.4	956914.19	2033818.5	2764023.4	1422687	1590209.1	1727062.7	1376373.3	1032348.5	876847.64	1099461.3	1236914.5	1226383.2	978968.9	1788697.2	1325293	1263410.4	1806603.9	1282482.5	1757514	1292777.8	1301776.5	1403573.3	908623.42	901733.81	1456955.8	1217521.6	525896.21	1306426.1	1450358.6	1315749.8	1186516.4	1164682.2	676531.96	1069572.7	524005.94	728638.51	867472.06	325025.58	851692.63	905903.67	345033.25	778456.79	829277.96	601124.42	854449.62	450861.14	227032.12	863658.91	320014.48	1069037.8	580729.85	326442.13	450231.78	738440.37	458579.61	1177315.5	542721.93	455229.24	94330.485	996282.67	373328.36	117473.87	171306.3	320491.06	32501.82	624189.52	172719.78	299075.07	173489.74	207059.82	294702.93	376222.74	574861.85	713611.96	484055.89
186025.93	512818.1	442856.42	310195.07	126136.37	338670.31	306328.14	362895.32	303689.31	16692.78	180096.25	422216.62	212435.2	382319.49	307386.68	565935.52	462417.81	19108.76	478928.21	158098.66	348944.87	152634.99	358486.03	399651.86	615835.92	637839.31	264903.5	698313.39	479296.31	494096.38	541497.9	390474.42	397225.88	123737.18	935024.08	306346.83	398845.78	379158.48	436138.22	807646.43	306173.28	601095.08	633062.42	148954.4	481920.62	429225.86	848873.59	300404.84	725547.57	1344024.1	413677.79	299628.84	970064.82	964222.67	1545959	1711279.1	1148263.1	1016393.3	1306420.9	527864.88	792029.96	1463117.8	968649.59	897345.43	1632149.7	1216052.5	1530622.7	1244661.8	1194780.7	1870752.9	743302.47	1293027.2	923674.66	673425.25	1255025.4	1757553	1478713.9	1133902.2	1307403.8	1742634	1501695.1	1642929.9	1254336.5	1255556.7	1946081.4	1074343.7	1035340.3	1931073.6	611115.06	1755631.4	1980313.4	1566764.6	2431639.9	2117657.7	1684532	1501183.4	1753988.7	2210963.3	703537.58	1648030.5	2223245.3	1397795	1757167.2	1215428.7	975336.37	892027.41	2812547.6	963024.23	2249869.6	2101994.8	1361913.8	2087319.2	1392289.5	1312329.9	1859158.5	845519.66	1705399.2	1758843.5	2107338.9	1656795.9	1391136.7	1087660.6	1088772	1394922.6	1678535.1	697158.27	1054756.2	1932134	1085722.7	1578642	1391261.7	1098420	1177895.8	1281856.2	2434241.4	1355971.6	1312236.4	1173963.6	826170.01	948994.77	1794042.7	1275062.6	2355220.4	1247908	1623010.5	510199.3	1277115.9	1605227.3	777570.28	1924682.5	1501368	1728909.3	1372719	1471240.4	1850914	824101.37	599142.44	1186178.5	941716.44	771784.13	1648455.3	1123265.6	878541.07	668758.85	785773.07	1365500.2	1011411.7	599761.38	332018.33	627291.75	388350.4	66328.661	342961.38	849677.04	724845.32	422204.9	418436.17	1038384.2	284804.08	794386.73	700457.76	1199766.1	576267.03	559396.6	522796.35	553563.42	689624.36	1100046.8	261428.06	867709.19	464974.22	164234.68	630150.65	4862.5115	363225.29	245992.5	337524.48	161611.2	65089.308	102623.18
569569.47	362026.07	729361.23	274979.79	634189.7	580254.43	205605.76	457345.28	214719.37	565675.05	174710.96	156045.17	650894.24	790849.36	172511.55	624789.51	287216.96	140952.37	513723.05	522175.76	714855.71	343911.93	905499.6	334516.06	756655.58	496796.74	209735.08	158103.96	475288.19	420669.14	51351.356	222102.65	210492.91	795414.26	633920.2	292657.19	967707.57	329128.03	856155.16	575510.46	481690.29	577098.78	986089.62	630946.79	233892.3	535395.12	712220.41	984152.91	786926.87	1108121.1	903607.94	795176.63	1276971.9	846660.91	735546.56	714107.76	1599870.7	782010.23	786288.97	1323367.7	1165867.3	1082387.3	1240666.3	1599061.9	1657579.9	904859.89	1976039.6	1140283.5	1324168.7	1395598.4	770513.61	2019825.8	1483607.2	2087141.1	1461341.7	1744888.5	1133214.3	1382193.5	994219.43	695251.17	742217.67	1207352.7	1241992.7	1872113.8	1784741.1	1027000.3	1220655.7	2137023.6	1049884.1	1440486	1578020.2	986243.77	1637869.4	1372992.5	1626663.8	1730490.8	2074298.2	1337862.9	1519916.8	1782787.8	1446260.9	1224002.5	927525.08	1102353.3	1637977.4	1872986.2	2837142.6	1316776.4	2016669.6	1524639.8	1137656.1	2311882.1	1727313.3	1488775.8	1387230.3	1467957.1	1140812.7	2042967.3	1676994.4	1515825.9	1393342.9	1083750	2442061	2446721.4	1793115.8	1745300.1	2046896.6	1693191.3	1466547.2	2327153	2166962.5	1283385.1	1131524.5	1736067.7	2017582.8	1269464.4	1723583.7	1414898.7	1702733.4	1751075	1792913	1540166.6	1115931.3	896494.1	1399100.2	1759148.8	1516244	2226899.1	713593.16	1391037.7	1510502.6	939462.25	1274321.3	1427387.2	1418286	1091038.5	1215770.4	655280.3	1228463.1	331490	714848.09	630056.68	887780.9	555894.9	1441203.8	1003060.1	1158155.8	905165.15	391549.63	991142.87	286470.15	1081457.8	914997.87	702335.4	1027739.1	680223.39	1181674.6	896786.14	437027.5	657314.61	469373.82	705789.47	1082984.3	1085346.6	260259.8	591038.99	428677.61	412914.17	806053.02	235788.66	245116.99	166755.88	314625.83	739407.04	369071.82	795243.61	300293.08	220954.53	197572.08	127672.73
176470.26	238262.57	352889.36	456362.55	470563.34	148778.97	258545.59	340648.38	175799.9	418205.05	901934.6	98763.244	412443.77	97708.729	72860.901	83085.322	144373.92	38879.952	644229.26	467958.96	296115.72	262321.72	329154.74	364298.94	762134.46	457402.89	1048694.8	769887.11	283577.87	185320.37	723587.47	615241.62	523682.43	601785.38	825292.21	624790.94	700133.02	81235.052	307955.3	775953.09	244214.5	692903.16	457359.89	366534.55	168235.1	498112.4	734279	741679.47	661078.18	571505.98	738318.91	2107902.3	1279012.4	241543.29	851565.61	709973.72	1565886.9	681928.68	840772.35	999534.36	1436299.3	677037.18	1151243.8	1448237	1485119.8	814575.88	1108016.2	931676.94	1701543	1376615.7	913403.88	852670.9	963783.02	1523558.9	1155402.2	1470842.6	1881665.7	1592276	1570061.5	1293586.5	1170784	1070411.5	1566842.9	1698070.2	1870717.3	1415588.4	1404384.5	1367015.9	2033058.9	1465904.1	1643984.4	2204081.2	1071507.8	1397531.8	1961980.6	1617134.3	1194972	979049.77	1476213.5	2285904.6	950562.43	1355669.1	1835935	2754372.6	2247330.7	2127614.1	1405552.8	1296460.1	2168208.8	594206.53	3149927.9	1666850	2025170.8	1458374	2356941.9	2368350.8	1555279.4	1860372	1767029	1442581.5	2052820.8	1726833.9	2529357.6	1613398.8	1509851.1	2527230.7	1033321.6	2604614.9	1839877.8	1874393.8	1290220.8	1713194.3	1475951.7	1384486.6	1951542.8	2126678.5	1412030.8	1384815.8	1389468.3	1455794.8	1972817.7	1301975	1364817.2	1942354.2	1948211.6	1325409.7	991950.23	878737.75	1244187.4	1825925.5	967096.25	939003.99	844259	1393280	1869306.5	1013825.3	1300636.7	1376175.9	911444.67	1392566.8	1238206.8	687955.86	1207235.9	983833.3	574101.99	496165.43	893913.07	523005.99	169975.4	902912.27	711126.91	836260.09	837362.62	287104.37	1155707.8	765858.52	715374.74	558244.09	557282.68	1155888.5	767231.12	1172949.3	710784.02	118517.98	1055899.7	371067.45	271132.2	575180.65	193523.2	437655.18	127962.14	227086.29	247670.37	321098.53	805478.64	573220.8	494394.27	489560.79	407382.13	736611.97
110487.61	34444.629	25695.494	118522.42	689813.92	134891.69	135256.33	255925.29	4949.4821	132390.72	4383.455	180082.53	470271.56	271801.24	32577.661	368749.3	118017.49	338685.67	26926.417	188004.49	623815.15	761447.52	277436.84	111190.71	897119.42	292421.51	272644.14	321941.97	599955.83	544862.03	526816.53	532318.73	586936.97	504536.11	551555.88	552957.58	549017.06	483144.76	498711.83	964491.32	397487.78	624793.56	519233.58	292985.18	757023.44	617363.85	474559.71	1274451.5	654415.94	211609.64	920155.99	784553.6	1128274.9	1429525.8	483646.86	610165.43	1027404.2	1465705.2	589217.55	468936.64	885806.07	886034.28	856311.63	976852.32	1279154.8	1298300.8	922814.19	1237314.8	502536.85	1460356.6	835109.78	478677.93	1622376.7	1554864.4	1511979.7	1542550.4	1267948.7	1771393.4	773339.31	1207185.2	1253062.1	1644248.8	2144583.3	933159.61	982896.53	3095570.7	2300154.2	1091594.3	1407841.7	1029616.1	2082621.9	1664344.6	2134689.3	1714017.6	1131233.9	1226648.9	1992775.5	1980792.3	1270232.3	3021487.2	1921754.9	930438.03	1627352.8	1709502.7	1443182.5	1712101.9	1623435.8	2099857.6	2527947.9	2127813.3	1759618.6	1271969.4	1552808.5	1784387.2	1616914.8	2490739.2	2053353.3	828067.5	1737165.7	1277002.6	1949487.2	1229273	1102328.7	1993588.1	1230555.6	1324663.7	1113304	1785959.3	3008876.3	1660282.8	1385497	2282385.2	1396499.4	904910.17	2608313.2	1042105.2	2242235.6	985758.9	2210808.8	1637016.9	1683691.5	2008923	2003462	1693128.7	389202.93	2015661.7	1120102.2	1490321.6	1324167	1056995.6	1200099.7	1643235.5	980881.83	1919560.5	1529271	1629246.2	885136.67	783271.91	1253833.2	918728.1	1317983.9	1037908.5	713938.43	1287646.5	1690906.1	972744.11	1122663	759845.01	947148.18	814503.74	252765.45	404326.62	978458.69	984612.24	795046.7	287530.31	999555.33	950501.23	497451.02	1171438.9	207489.46	884208.2	1312335.5	1212826.8	812071.4	492541.62	1092977.2	760418.19	325558.54	822274.66	416439.82	249866.24	42981.242	286948.16	176571.71	494321.43	414370.44	109915.64	14780.48	774220.25
305177.84	723914.3	224251.52	144636.84	167624.83	268512.85	92527.952	515546.06	256289.78	342699.99	270432.11	299669.51	425044.2	512848.71	547132.17	835787.09	39683.093	163295.24	447439.7	272585.12	193741.17	411428.65	13205.214	547108.12	532806.57	952247.6	167265.21	585467.79	461751.48	487230.41	377534.47	754805.08	675680.02	526963.4	1358991.1	726986.79	881714.58	783951.67	1113786.7	1047122.5	649770.25	694469.43	738153.75	326831.65	360364.04	895376.83	1523771.1	399351.36	1675887.7	1068559.1	406132.99	806749.48	1628636.6	1047241	1208922.2	980718.07	1756363.9	1555051.8	799069.85	884551.53	1405155.2	792145.46	986295.36	1247634.6	848358.74	1423474.4	755007.36	1222721.3	580380.28	1358289.8	1243994.6	1866154.5	801632.95	1219066	1389381.3	805321.74	1165555.3	730450.72	1504201.5	698017.56	1403420.4	1585892.1	1510760.2	962690.34	1496514.7	1500989.7	702686.06	1058880.7	1920501.4	1752500.3	1333968.1	1592412.8	2613108	2189186.6	2413454.7	1815023.4	1785621.7	2109673	1849968	1119736.8	2680880.6	2672384.4	1586889.2	1792265.8	1361168.1	2383164	1971430.7	2586615.4	2637268.5	1154045.9	1225786.3	1619591.4	2450400.2	2108043.6	2197338.1	1659096.3	1770933.7	1771545.7	1586243.2	2711113.9	1450354.6	1419013.1	1447389.7	2278903.9	2661021.5	1628508.3	1825801.9	2549285.1	1525492.9	2133974.4	1676994.1	1361372.7	2118036.8	2612800.5	867739.13	1611122.8	1165905.1	2191589	2318162.8	1334830.7	1516250.4	1251859.9	1660595	1613032.2	1722243.4	1327082	2014956.4	900700.39	1329172.5	2336512	1855082.3	1750670.6	938885.6	470939.01	863270.94	865098.66	1936054.2	1326581.4	1108720.8	1215793.7	902328.82	1732708.8	1349958.5	823994.06	824591.38	750485.1	790864.68	1409899.6	939296.78	1472234.4	653204.8	995101.45	453431.07	997423.14	472635.55	468261.57	376566.09	295494.83	650813.34	736160.34	1207628.3	630363.86	299632.78	776957.14	589056.45	1175388.8	595798.39	301931.53	1459201.6	930268.92	333382.97	371082.46	4248.2938	948162.15	166259.84	428424.82	213355.39	278156.46	674991.22	182026.54
199566.48	245248.25	291960.48	205204.39	323222.86	427724.05	94409.94	274860.05	394542.22	518190.73	505615.86	237115.99	263743.86	363517.62	690892.49	219074.15	305748.49	111882.03	142726.13	0	241653.13	397511.04	561697.98	924320.39	112332.13	626514.53	830044.85	510334.29	646406.14	210242.23	450845.8	592431.15	907337.04	497756.25	353502.72	805166.82	723411.54	280807.65	620653.31	1180540.7	467195.99	169883.39	184705.76	952918.45	953415.24	1679275.1	1124594	358909.94	751546.67	773753.83	1248562.7	609711.65	665169.82	1003932.6	1020724.8	1562745.1	1162882.9	857372.48	1028959.7	2414191.4	923014.62	1271067.2	935282.56	1149414.4	793137.6	1667013.9	1079887.1	936944.65	1230809.3	1343947.6	1490517.5	1405270.5	885761.64	903474.83	1404929.6	777139.53	1384058.7	2342493.8	1335131.8	1932759.8	1296383.9	1755801.7	1673842.4	1776900.1	1666630.5	2561664	1752338.1	2494855.8	1306652.1	1640510.3	1466891.8	2195615.5	1539755	1837983.9	1496609.3	1967538.5	1723442.3	2403878.9	2422116.2	1954937.3	1882336.3	1867422.5	2537167.8	1868418.9	1905641.1	2039814	1212668.5	1937038.7	2256676	1739332.1	713471.23	2716424.2	1933938.9	2096857.3	1404481.8	2423186.5	2323619.7	2570314	589529.63	1957325.7	1691689.8	1856848.7	3201832.5	1192460.6	2074821.8	3328830.7	1761798.6	2657986.7	1903399.7	2507199.7	3268449.5	1675872.5	2590466.7	1685947.1	1676982.2	2446311.8	2054364.9	1772485.7	1327139	2053636.4	2255871.4	1654701.9	1604830.8	2368496.5	1701500.2	1984843.8	1280187.3	1290727.1	1292912.7	1609495.4	1364556.2	1536505.3	1637692.8	1405104.6	2371717.1	897164.05	1325110.2	1001112.6	664620.67	919247.81	588430.27	1558743	1190887.3	1601803.2	1594246.7	808662.78	459513.23	1259315.4	1143062.1	466955.8	778881.7	616441.24	1055469.2	682581.29	376900.6	762039.05	630761.45	1291232.1	863626.27	918863.5	550628.87	996859.3	504486.16	708934.29	1068679.3	184611.47	476723.37	765928.21	491990.01	179950.51	558473.61	398876.76	649833.08	463083.57	530797.55	173854.5	522828.2	279295.15	294369.58	219335.31
346322.35	485285.48	91375.764	407034.06	280008.76	162416.96	11092.475	423800.24	191367.05	184882.14	421343.89	526540.99	21927.177	63611.948	379730.65	230015.58	102310.68	196543	375948.54	192269.26	838572.38	663580.28	118830.79	579976.59	202143.99	121902.98	344865.8	482185.75	119260.74	530502.29	379408.27	549703.6	479207.85	169056.06	771186.86	550438.95	147473.24	611302.38	666027.42	516241.13	654150.78	1490551.5	819359.32	403778.17	1178590.8	1080771.6	1137626.5	1225828.6	581965.04	762480.14	1443855.4	1344811	1746613.4	1487553.1	474558.88	1791262.2	1029678.8	881943.51	639479.88	872807.23	971780.15	1058747.4	1232551.1	989962.23	1208047.4	1371607.3	1535451.6	1921369.4	1455775.7	781242.97	823750.62	1716793	1626889.7	876214.19	1375249.8	2232484.6	1704198.9	1179808	1229740.9	957763.32	1523662.1	1694823.9	1461974.2	1425494.8	1419745.3	940770.54	1764538.4	2466470.1	1210184.3	2324338.4	1818068.4	1595809.2	1577682.1	2049578.6	1978830.3	2168974.4	2896494.1	1377603.1	1301973.7	3811121.2	2002809.8	1282741.6	2049740.1	2291660	1833545.8	1345709.3	1947439	1971110.3	2308061.8	2413331.4	1376165.3	1277901	2503729.3	2113075.6	2008215.4	1916446.7	1869031	1475792.4	2334670.8	2931980.5	1946582.5	1727820.4	2849505.3	885795.66	2090135.9	1421216.8	1742853.4	2610223.8	1577015.6	3044005.1	2372474	2645010	1836462.7	1701513.7	2506419.7	2019395.9	2249879	2296918.9	1688411.7	2430732	1944967.4	1856051.1	1306342	1341818.3	2842647.8	1204900	2368467.7	1824397	2572129.7	2294424.5	1121753.9	2142504.6	1591654.2	1283988.7	1699389.4	1487402.7	1251701.9	1532630.3	1077867.5	999663.38	624762.65	1109261	1380051.3	742512.77	1000188.4	451170.2	418365.61	1486000	1514947.1	927437.39	535591.04	1305513.7	526581.31	578307.51	676454.51	401573.79	750582.55	466089.43	736659.03	948311.36	775176.09	666275.06	449979.89	824952.36	570550	517239.53	651796.35	328028.02	349500.68	573837.67	512399.71	304336.73	459138.15	1225619	681270.25	697719.92	248059.37	567597.55	621459.22	576870.16
123386.85	324926.68	327080.35	749623.7	293506.14	116238.44	431510.26	426042.2	408102.05	393777.68	157079.5	204165.08	638481.38	240966.74	171674.17	323800.62	1111746.2	157803.31	448498.31	415422.71	291332.53	690278.68	592062.75	222315.1	152795.41	409609.46	582187.58	378952.1	17957.755	370681.42	646070.41	557937.8	757475.87	450879.34	475323.61	700649.29	1161993.3	547603.16	755740.43	172682.63	444734.15	629294.08	372914.89	702860.01	835515.1	972899.88	2073570.2	1043345.5	1266862	603894.25	1555738.5	1115786	979276.7	1566341	1096905.4	1291867.3	1822191.8	777518.56	1040290.9	809317.93	1200990.7	856951.07	1366019.6	1297218.7	1450072.1	1510702.5	1175401.1	856373.68	1465672.6	1593833.7	2226060.7	1827382.4	1862361.4	1899274.5	1189194.1	1999568.3	1095389.6	2066919.9	1842479.9	3301092.6	934163.92	1847557.8	2162935.9	1420621.2	1566179.2	1424116.6	1249998.6	2006705.4	1262411.5	1269744.5	2051191.9	1370728.6	2331949.1	2080054.4	1619715.7	2849749	2656838.4	1313000.4	1838618.3	3086299.4	2096052.8	2892446.4	1541241.9	2966946.1	1490676.8	2144852.1	2523356.6	1883771.2	2675935.1	1820449.4	1534413.9	2319286.5	2381598.4	2176983.6	3550469.9	2651015.9	1834812.1	2087245.6	3076649.4	2279686.4	2525307.1	2470703.8	1615427.4	2871623.4	1735949.6	1552689.6	3094963.8	1793529.9	1836728.4	2308854.3	1905951.9	1254951.4	1603144.8	1366106.3	2353001	2484662.4	2444310.7	1184268	543610.11	1991988.8	1589465.1	1304326.3	2713680.7	2765754.9	1227604.7	1507053.6	1583409.3	2106572.9	2559585.7	1566900.6	1465866	1513388.7	1800337.5	1712035.1	2065446.2	1343496.7	780738.69	566474.62	1372584.3	1636978.2	1493588.4	1447267.9	1185374.9	323242.14	773888.73	1650687.1	658969.95	1335081	1268839.5	804164.77	1249535	880946.49	1018776.4	890184.83	1349249.2	1387226.2	354248.44	665060.33	915411.36	742199.49	784443.53	635330.23	648663.52	409088.16	545805.57	689419.36	806897.76	679550.86	869524.91	576884.04	98611.248	264784.21	147497.92	363429.61	288683.07	262001.16	536143.96	451352.06	251017.21	474099.98
